title,rating,date,pros,cons,company,ticker,scrape_date,glassdoor_url
Solid Company to Work For,4.0,"Feb 19, 2025",Very stable company that does well in good times and bad time.,Moves very fast and can impact processes and morale.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Fantastic Place To Work,5.0,"Jan 2, 2025",Culture is one of the best I've experienced. Everyone wants to help one another succeed. A lot of practicing and roleplays to help you develop. Proven sales process to help us succeed. The people are great and really care about your well-being. Great hours. Closed on Sundays.,Have to work sites alone many times per week.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
"""Great People, Poor Leadership, and Unsustainable Growth""",2.0,"Oct 11, 2024","The employees at Extra Space Storage are truly exceptional. They are dedicated, hardworking, and some of the best colleagues you could hope to meet. Their passion and commitment to their work are what keep the company moving forward, often going above and beyond to meet expectations despite challenging circumstances. The team spirit and camaraderie are what make working here feel special, and it's their tireless efforts that drive the company’s success.","While Extra Space Storage may seem like an appealing company on the surface, it's one to approach with caution. The rapid growth hasn't been matched with proper scaling, leaving the company stretched thin. Leadership operates with a small-business mindset, continually applying growth strategies that are unsustainable at the current scale. The employees are truly incredible, some of the best people you could hope to work with. However, this creates a false sense of culture that masks deeper issues. Beneath the surface, there's a company culture that leans heavily on personal relationships, which can feel like manipulation to keep up appearances Upper management operates like a ""cool kids' club."" If you're not part of their inner circle, your voice simply won't be heard, no matter how much data or how many well-thought-out recommendations you bring forward. They're out of touch with the real work needed to support their ever-growing initiatives and dismiss the concerns of mid-management about morale and workload. Burnout is seen as a weakness rather than a signal of an overloaded system, with management implying that those affected simply don't work hard enough.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Best Job I've Ever Had,5.0,"May 2, 2024","*Hours* I love that our hours allow for me to drop by daughter off at school, and that the offices are never open on Sundays. I even like having a day off during the week, because it gives me the chance to schedule important appointments without interrupting my work hours. *Culture* Extra Space has a great work culture, mostly due to all the passionate people that are constantly working towards excellence every single day. Every time I have asked for assistance, someone has always been there to help me. *Mix of Inside and Outside Work* Most days I actually love that I get to get my steps in checking units and maintaining the property. While also being lucky enough to get to sit in an office to make delinquency calls and answer emails","*Hard Conversations* As in any customer service role, hard conversations will always be a part of the job. What makes them easier to have here is that Extra Space really does everything they can to help and support its employees through the tough situations that occur when hard conversations are needed. *Mix of Inside and Outside work* I like the wide variety of responsibilities that come with this job, but that may not be everyone's cup of tea.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
It was OK,3.0,"Sep 27, 2024",Pros were the hours and some of the staff members,"Cons are having to do everything! From maintenance to admin. If there is a flood be prepared to vacuum water or mop up water by hand. And if you’re working alone be prepared to vacuum water while answering phones, doing tours and renting units. Some sites just run with 2 employees so if someone is off or calls out all the workload is on you. Also, management does not care about rodents or having a safe working environment. My site had a huge RAT infestation and nothing was done about it. Management ordered rat traps and expected us to put them out. Not worth the pay or the headaches","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Love working here !!,5.0,"Dec 4, 2024",You are valued as an employee here. The culture is the best hands down. They really help with developing you and helping you grow with the company and as a person.,You have to work hard to stick out and be noticed here. There are so many great employees that work for the company.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
1/30/25,5.0,"Jan 28, 2025","This company cares about all their employee's, I know 1st hand. Holiday's off ++",Hours would be better if we would work 8:30 AM to 5 PM,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Perfect place for an employee looking to get out of traditional retail,5.0,"Jan 11, 2025",Growth and Opportunity Management and Authority Monthly Incentives,I truly see none having worked many different jobs in the past this is a very different business,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Company To Grow A Career With,5.0,"Jan 11, 2025",Company really cares about their employee's,"istent Hours Off on Sunday's Employee Benefits - Health Insurance, PTO Match 401k - 4% Opportunities To Advance Within The Company - ASM, SM, DTL, DM","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Could do better,2.0,"Nov 30, 2024","The support through out the stores is awesome, and no matter what store and it's location everyone is trained to do the same thing. Unable to do anything around the schedule 930- 600, and having to work Saturdays ALWAYS, sucks!","The pay and unable to do anything around the schedule 930- 600, and having to work Saturdays ALWAYS, sucks!","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Employee Experiance,5.0,"Jan 2, 2025","Completive Pay, Work Life Balance, Benefits, Monthly Schedule, Growth","Training and Onboarding, Support, Bonus, Education, Coverage Gaps","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Company,5.0,"Dec 5, 2024",live on site options; bonuses every month; set schedule; pleasant work environment; great leadership; every Sunday off; great pay; lots of opportunity to grow; free uniforms,"More money for company shoes and include pants in uniform platform; Larger bonus/incentives for people who have been with the company for 5, 10, 15, 20+ years (example: 5 years $5K bonus; 10 years 10K bonus, etc.)","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Awesome Company,5.0,"Dec 4, 2024",I have worked in retail and food service and this is the first company that has made me feel like family. It feels weird for a company to actually put family first and the job second. This is by far the best company I have worked for and have no desire to leave.,"I honestly have no cons, I come to work everyday and genuinely enjoy what I do and who I work for.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Company,5.0,"Dec 4, 2024","The culture is a big pro. Many companies talk about being culturally driven and investing in the first customer which is the employee, Extra Space loves it from the top of the organization on down.",Only con for me is I wish I joined the organization a lot sooner.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
