title,rating,date,pros,cons,company,ticker,scrape_date,glassdoor_url
Senior Zonal Regulatory Manager,3.0,"Jan 14, 2022",It's compensation is highly competitive. Pays energy incentives for work from home,Improve work life balance is required to be enforced,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Fantastic place to work and learn,4.0,"Jan 2, 2023","High-paced environment with room to learn a lot on the job, and great people",No much opportunity for employees to rotate cross-continent,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Vice President of Business Development,3.0,"Apr 4, 2016",Core principles and ethics; Strong business fundamentals,Slower decision making; lack of transparency at times,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Power Specialist,3.0,"May 17, 2016",Very friendly CEO Transparent financial status reports,Pay disparity between colleagues doing the same job. It tends to breed competition and enmity,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Legal Director,4.0,"May 30, 2016",Enhtusiasm. Well compensated. Good startups.,No much where to professionally grow.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
ATC Nigeria wireless infrastructure ltd,4.0,"Dec 24, 2017",Fast paced work place and interesting,Changes not properly managed by management,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Great Learning Opportunity,5.0,"Jul 5, 2018",Management is supportive of new ideas and encourage innovation,Please think about more offsites and team building activities,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Nice,3.0,"Aug 20, 2021",Work culture Focused on results Good HR policies Good Medical policies Good admin support,Need to deal with all ground level by own. Very less support..Very Less appreciation for work,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Career Growth,3.0,"Feb 9, 2023",You can expect normal salary hike year on year,There is hardly any career growth.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Deputy Manager Legal,2.0,"Apr 10, 2018",Not a good place to work,No work Life balance. extreme work pressure,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Clean Job,4.0,"Jan 3, 2019","Clarity of Job. Simplicity in approach. No frill, efficient and well paid",Hands off approach to things,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"Good company,not a place for long term career",3.0,"Mar 4, 2019",Highly capitalized company focused on quality service to its customers.,Internal processes will freak you out at some point.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Cluster engineer,1.0,"May 4, 2019",You need not to work as no one is serious for work,"Corrupt management, poor hr policies, salary is not given timely, no one is serious for work, working at ATC INDIA is like being a daily wage labour.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Company with no work life balance,3.0,"Nov 20, 2022","Good Salaries , good learning opportunity , flexible timings , work from home facility","Nepotism, Slow growth, Poor Work Life Balance",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good Company to work with,5.0,"Jan 15, 2017",1)Good pay package. 2)Good Benefits like Mobile Reimbursement and Evening snacks. 3)Good Work,Company is going very good.Infrastructure can be improved.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Great Place to Work,5.0,"Jun 22, 2018",- great people and work environment -good exposure to latest tools and techniques -Work-life balance,-needs improvement for R n R program,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Excellent place to work,5.0,"Oct 21, 2021",Benefits Colleges Human Resources Home Office,Outsourcing Sometimes you don't know with who you need to talk about the procedures and protocols,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good to work,4.0,"Jul 19, 2022",Good to be part of it Nice People,Some irritating rules WFH not thr,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Aver,4.0,"Feb 5, 2017",Smooth environment for work and support from higher authority,Night shift is difficult,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"Avearge-Traditional Organisation, Nothing great",2.0,"Dec 13, 2017","Visiblity is good, Nothing else","Traditional IT Technology, Lack adaption of new are",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Great place to work!,4.0,"Aug 20, 2020",Highly capitalized company Multinational Great core values Stable company,Flat structure Uneven pay grades Flawed performance management system,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Feedback,3.0,"Feb 17, 2021","Staff bus, Health care, and other perks",No Growth can be demotivating,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good place to work,5.0,"Jun 5, 2022",There are endless opportunities and you are opened to international experience. Fast growing company.,There is a flat structure,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Excellent Company to work in Telecom Industry,5.0,"Oct 11, 2022",Excellent Company Nice Salary Good working environment,"It is an excellent company, I have no complaints",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
cluster engineer,4.0,"Nov 6, 2019",good environment and helpfull in knowledge,don't follow own commitment and do false commitment,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
very good,5.0,"Dec 12, 2020",The best place anyone can work,They help to build career,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good Company to work With,3.0,"Dec 18, 2020",Gives Opportunities to work with your conscience,Tedious Work Profile & hectic Life management,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good Place but bad leadership,3.0,"Dec 26, 2020","Pay, Incentives, Leadership, Growth and Great culture","No fair policy, Politics. Management Self centredness, Greed, Recruitment Fraud",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good to work with for a while,3.0,"Apr 3, 2021","you get free snacks, no micromanagement, work life balance","less learning, need to change in some time",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
